"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9093","GSM9094","GSM9095","GSM9096","GSM9097"
"8622","209128_s_at","D63879","D63879","squamous cell carcinoma antigen recognized by T cells 3","SART3","9733","112.6","144.1","144.2","94.4","177"
"8623","209129_at","AF000974","AF000974","thyroid hormone receptor interactor 6","TRIP6","7205","280.5","577.8","568.2","493.3","567"
"8624","209130_at","BC003686","BC003686","synaptosomal-associated protein, 23kDa","SNAP23","8773","263.5","349.3","431.7","430.5","323.6"
"8625","209131_s_at","U55936","U55936","synaptosomal-associated protein, 23kDa","SNAP23","8773","91","41.9","29.5","6.6","3.9"
"8626","209132_s_at","BE313890","BE313890","COMM domain containing 4","COMMD4","54939","176.5","132.8","147.8","185.1","217.1"
"8627","209133_s_at","AL136872","AL136872","COMM domain containing 4","COMMD4","54939","30.5","40.9","57.2","70.4","80.6"
"8628","209134_s_at","BC000524","BC000524","ribosomal protein S6","RPS6","6194","5456.8","6508.5","7071.2","6192.7","6035.5"
"8629","209135_at","AF289489","AF289489","aspartate beta-hydroxylase","ASPH","444","64.2","66.2","132","144.1","169.7"
"8630","209136_s_at","BG390445","BG390445","ubiquitin specific peptidase 10","USP10","9100","107.7","83.8","55.1","52.7","64.7"
"8631","209137_s_at","BC000263","BC000263","ubiquitin specific peptidase 10","USP10","9100","127","113.6","112.9","110.6","47.7"
"8632","209138_x_at","M87790","M87790","immunoglobulin lambda constant 1 (Mcg marker)","IGLC1","3537","187.9","58.2","58.3","521.6","598.7"
"8633","209139_s_at","AF083033","AF083033","protein kinase, interferon-inducible double stranded RNA dependent activator","PRKRA","8575","156","245.2","238.1","182.1","185.5"
"8634","209140_x_at","L42024","L42024","major histocompatibility complex, class I, B","HLA-B","3106","5609.2","5251.1","4336.5","4784.8","4054.5"
"8635","209141_at","AW299555","AW299555","ubiquitin-conjugating enzyme E2G 1","UBE2G1","7326","402.1","260","306.2","342.3","262.8"
"8636","209142_s_at","BC002775","BC002775","ubiquitin-conjugating enzyme E2G 1","UBE2G1","7326","265.4","86.1","126.9","122.6","97.4"
"8637","209143_s_at","AF005422","AF005422","chloride channel, nucleotide-sensitive, 1A","CLNS1A","1207","268.1","215.5","201.3","259","208.3"
"8638","209144_s_at","AI810484","AI810484","core-binding factor, runt domain, alpha subunit 2; translocated to, 2","CBFA2T2","9139","16.4","32.7","24.1","37.5","12.5"
"8639","209145_s_at","AF068266","AF068266","core-binding factor, runt domain, alpha subunit 2; translocated to, 2","CBFA2T2","9139","25.9","8.1","38.3","8.3","45.6"
"8640","209146_at","AV704962","AV704962","methylsterol monooxygenase 1","MSMO1","6307","109.3","104.1","106.5","114","149.5"
"8641","209147_s_at","AB000888","AB000888","phosphatidic acid phosphatase type 2A","PPAP2A","8611","1048.9","719.6","576.2","776.6","561.9"
"8642","209148_at","BC001167","BC001167","retinoid X receptor, beta","RXRB","6257","132.4","282.6","274.5","300.7","264"
"8643","209149_s_at","BE899402","BE899402","transmembrane 9 superfamily member 1","TM9SF1","10548","131.8","114.1","88.2","105.7","76.1"
"8644","209150_s_at","U94831","U94831","importin 4 /// transmembrane 9 superfamily member 1","IPO4 /// TM9SF1","10548 /// 79711","182.4","140","161.9","184.7","144.5"
"8645","209151_x_at","AA768906","AA768906","transcription factor 3","TCF3","6929","34.3","26","6.2","23.5","21.6"
"8646","209152_s_at","AI655986","AI655986","transcription factor 3","TCF3","6929","71.7","19.6","38.3","50.5","46.4"
"8647","209153_s_at","M31523","M31523","transcription factor 3","TCF3","6929","70.4","45.4","74.5","81.2","55.2"
"8648","209154_at","AF234997","AF234997","P2RX5-TAX1BP3 readthrough (NMD candidate) /// Tax1 (human T-cell leukemia virus type I) binding protein 3","P2RX5-TAX1BP3 /// TAX1BP3","30851 /// 100533970","872.6","697","446.8","699.5","940.7"
"8649","209155_s_at","BC001595","BC001595","5'-nucleotidase, cytosolic II","NT5C2","22978","52.2","80.2","80.8","43.3","77.8"
"8650","209156_s_at","AY029208","AY029208","collagen, type VI, alpha 2","COL6A2","1292","3962.4","3154.4","2543.1","3077.1","3728.4"
"8651","209157_at","AF011793","AF011793","DnaJ (Hsp40) homolog, subfamily A, member 2","DNAJA2","10294","120.2","176.5","150.2","184.6","116.9"
"8652","209158_s_at","BC004361","BC004361","cytohesin 2","CYTH2","9266","228.6","130.6","95.8","130","100.4"
"8653","209159_s_at","AV724216","AV724216","NDRG family member 4","NDRG4","65009","119","27.5","133.9","81.1","75.7"
"8654","209160_at","AB018580","AB018580","aldo-keto reductase family 1, member C3","AKR1C3","8644","256.9","254.4","435.5","318.8","277.6"
"8655","209161_at","AI184802","AI184802","pre-mRNA processing factor 4","PRPF4","9128","148.9","108.4","158.5","91.2","125"
"8656","209162_s_at","U82756","U82756","pre-mRNA processing factor 4","PRPF4","9128","178.1","124.4","79.2","63.4","46.2"
"8657","209163_at","AL514271","AL514271","cytochrome b561","CYB561","1534","70.1","45.4","41.3","44.8","60.1"
"8658","209164_s_at","BC002976","BC002976","cytochrome b561","CYB561","1534","41.9","119","73.3","116.5","118.4"
"8659","209165_at","AF083208","AF083208","apoptosis antagonizing transcription factor","AATF","26574","174","135.2","128.8","93.2","142.5"
"8660","209166_s_at","U68567","U68567","mannosidase, alpha, class 2B, member 1","MAN2B1","4125","315.9","140.8","99.4","245.6","285.7"
"8661","209167_at","AI419030","AI419030","glycoprotein M6B","GPM6B","2824","104.8","62.1","83","211.6","193.3"
"8662","209168_at","AW148844","AW148844","glycoprotein M6B","GPM6B","2824","47.2","65.7","50.3","107","89.8"
"8663","209169_at","N63576","N63576","glycoprotein M6B","GPM6B","2824","17","19.3","27.2","36","43.8"
"8664","209170_s_at","AF016004","AF016004","glycoprotein M6B","GPM6B","2824","60","29","76.6","187.3","193.5"
"8665","209171_at","AF219116","AF219116","inosine triphosphatase (nucleoside triphosphate pyrophosphatase)","ITPA","3704","249.6","286.5","268.7","353.9","348.1"
"8666","209172_s_at","U30872","U30872","centromere protein F, 350/400kDa","CENPF","1063","22.2","18.5","22.5","16.3","38"
"8667","209173_at","AF088867","AF088867","anterior gradient 2","AGR2","10551","1.7","3.4","2.7","3.6","5.6"
"8668","209174_s_at","BC000978","BC000978","glutamine-rich 1","QRICH1","54870","173.1","250","212.4","177.5","132.8"
"8669","209175_at","AK001135","AK001135","SEC23 interacting protein","SEC23IP","11196","97.5","135.1","142.3","161.5","122.2"
"8670","209176_at","AI332962","AI332962","SEC23 interacting protein","SEC23IP","11196","32.2","44.8","48.8","57.1","35.1"
"8671","209177_at","BC002873","BC002873","NADH dehydrogenase (ubiquinone) complex I, assembly factor 3","NDUFAF3","25915","225.3","110.2","142.6","137.1","167.2"
"8672","209178_at","AF038391","AF038391","DEAH (Asp-Glu-Ala-His) box polypeptide 38","DHX38","9785","140.8","116","113.3","103.4","86.2"
"8673","209179_s_at","BC003164","BC003164","membrane bound O-acyltransferase domain containing 7","MBOAT7","79143","43","20.1","57.3","69.6","91.6"
"8674","209180_at","U49245","U49245","Rab geranylgeranyltransferase, beta subunit","RABGGTB","5876","131.5","112.8","102.8","130.3","85"
"8675","209181_s_at","U49245","U49245","Rab geranylgeranyltransferase, beta subunit /// small nucleolar RNA, C/D box 45A /// small nucleolar RNA, C/D box 45B /// small nucleolar RNA, C/D box 45C","RABGGTB /// SNORD45A /// SNORD45B /// SNORD45C","5876 /// 26804 /// 26805 /// 692085","130.5","171.8","154.1","116.2","155.8"
"8676","209182_s_at","AI302100","AI302100","chromosome 10 open reading frame 10","C10orf10","11067","59.6","43.6","33.5","18.8","44.2"
"8677","209183_s_at","AL136653","AL136653","chromosome 10 open reading frame 10","C10orf10","11067","101.5","108.2","109.1","141.5","93.1"
"8678","209184_s_at","BF700086","BF700086","insulin receptor substrate 2","IRS2","8660","288.1","264.3","186.7","157.2","183.5"
"8679","209185_s_at","AF073310","AF073310","insulin receptor substrate 2","IRS2","8660","447.3","231.7","212.7","154.4","127"
"8680","209186_at","M23114","M23114","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2","ATP2A2","488","543.4","262.9","209.4","276.5","286.3"
"8681","209187_at","AW516932","AW516932","down-regulator of transcription 1, TBP-binding (negative cofactor 2)","DR1","1810","139.7","177.6","228","187.1","126.7"
"8682","209188_x_at","BC002809","BC002809","down-regulator of transcription 1, TBP-binding (negative cofactor 2)","DR1","1810","163.4","105.2","123.2","73.9","53.3"
"8683","209189_at","BC004490","BC004490","FBJ murine osteosarcoma viral oncogene homolog","FOS","2353","554.3","186","84.9","152.3","121.6"
"8684","209190_s_at","AF051782","AF051782","diaphanous-related formin 1","DIAPH1","1729","103.6","70.8","142.3","65.8","118.2"
"8685","209191_at","BC002654","BC002654","tubulin, beta 6 class V","TUBB6","84617","904.9","718.3","699.1","570.3","574.4"
"8686","209192_x_at","BC000166","BC000166","K(lysine) acetyltransferase 5","KAT5","10524","194.7","187.2","233.7","212.3","262.4"
"8687","209193_at","M24779","M24779","Pim-1 proto-oncogene, serine/threonine kinase","PIM1","5292","604.9","181.6","197.8","154.8","191.5"
"8688","209194_at","BC005334","BC005334","centrin, EF-hand protein, 2","CETN2","1069","375.4","402.1","406.8","421.5","364.3"
"8689","209195_s_at","AF250226","AF250226","adenylate cyclase 6","ADCY6","112","228","199.8","179.1","206.8","201.4"
"8690","209196_at","BC000388","BC000388","WD repeat domain 46","WDR46","9277","18.2","54.9","52.2","56.4","66.7"
"8691","209197_at","AA626780","AA626780","synaptotagmin XI","SYT11","23208","175.7","219","167.8","210.8","214.5"
"8692","209198_s_at","BC004291","BC004291","synaptotagmin XI","SYT11","23208","126.3","66.9","56","84.4","94.3"
"8693","209199_s_at","N22468","N22468","myocyte enhancer factor 2C","MEF2C","4208","179.3","679.4","247.2","272.6","244"
"8694","209200_at","AL536517","AL536517","myocyte enhancer factor 2C","MEF2C","4208","189","625.1","264.1","282.2","290.5"
"8695","209201_x_at","L01639","L01639","chemokine (C-X-C motif) receptor 4","CXCR4","7852","138.7","19.6","33.4","93.9","33.9"
"8696","209202_s_at","AF001690","AF001690","exostosin-like glycosyltransferase 3","EXTL3","2137","43.8","80.7","85.1","66.7","110.3"
"8697","209203_s_at","BC002327","BC002327","bicaudal D homolog 2 (Drosophila)","BICD2","23299","57.7","95.3","68.5","66.4","20.3"
"8698","209204_at","AI824831","AI824831","LIM domain only 4","LMO4","8543","46.6","48.8","38.2","59.4","42"
"8699","209205_s_at","BC003600","BC003600","LIM domain only 4","LMO4","8543","256.6","233.4","156.1","304.9","324.4"
"8700","209206_at","AV701283","AV701283","vesicle-trafficking protein SEC22b-like /// SEC22 vesicle trafficking protein homolog B (S. cerevisiae) (gene/pseudogene)","LOC102724364 /// SEC22B","9554 /// 102724364","50.1","131","135.7","179.6","171.1"
"8701","209207_s_at","BC001364","BC001364","vesicle-trafficking protein SEC22b-like /// vesicle-trafficking protein SEC22b-like /// SEC22 vesicle trafficking protein homolog B (S. cerevisiae) (gene/pseudogene)","LOC100996517 /// LOC102724364 /// SEC22B","9554 /// 100996517 /// 102724364","154.7","180.8","122.3","181.8","149.3"
"8702","209208_at","AF059752","AF059752","mannose-P-dolichol utilization defect 1","MPDU1","9526","116.7","14.7","35.2","36.2","22.9"
"8703","209209_s_at","AW469573","AW469573","fermitin family member 2","FERMT2","10979","815.7","362.6","598.1","347.3","135.4"
"8704","209210_s_at","Z24725","Z24725","fermitin family member 2","FERMT2","10979","1917.9","2258.5","2616.2","2164.3","2071.9"
"8705","209211_at","AF132818","AF132818","Kruppel-like factor 5 (intestinal)","KLF5","688","2.2","5.5","9.9","7.6","6.7"
"8706","209212_s_at","AB030824","AB030824","Kruppel-like factor 5 (intestinal)","KLF5","688","47.8","63.1","46","34.6","60.3"
"8707","209213_at","BC002511","BC002511","carbonyl reductase 1","CBR1","873","75.1","114.6","87.9","92.3","59.2"
"8708","209214_s_at","BC004817","BC004817","EWS RNA-binding protein 1","EWSR1","2130","229","234.8","268.4","267.3","299.6"
"8709","209215_at","L11669","L11669","major facilitator superfamily domain containing 10","MFSD10","10227","100.5","127","138.4","106.3","125"
"8710","209216_at","BC000464","BC000464","WD repeat domain 45","WDR45","11152","337.2","183","170.8","175.6","242.4"
"8711","209217_s_at","BC000464","BC000464","WD repeat domain 45","WDR45","11152","179.2","204.8","186.4","173.8","236.7"
"8712","209218_at","AF098865","AF098865","squalene epoxidase","SQLE","6713","162.4","207.3","166.1","149.7","154"
"8713","209219_at","L03411","L03411","microRNA 1236 /// negative elongation factor complex member E","MIR1236 /// NELFE","7936 /// 100302242","188","202.1","190.6","171.3","181.2"
"8714","209220_at","L47125","L47125","glypican 3","GPC3","2719","34.6","55.9","63.1","36.3","27.2"
"8715","209221_s_at","AI753638","AI753638","oxysterol binding protein-like 2","OSBPL2","9885","59.7","131.8","106.5","179.4","116"
"8716","209222_s_at","BC000296","BC000296","oxysterol binding protein-like 2","OSBPL2","9885","133.2","122.2","98.2","87","128.9"
"8717","209223_at","BF434335","BF434335","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa","NDUFA2","4695","24","37.6","36.5","19.9","19.1"
"8718","209224_s_at","BC003674","BC003674","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa","NDUFA2","4695","367.2","321.9","308.5","355.9","441.8"
"8719","209225_x_at","AI653355","AI653355","transportin 1","TNPO1","3842","150.9","394","345.7","257.8","332.6"
"8720","209226_s_at","U72069","U72069","transportin 1","TNPO1","3842","275.5","365","367.1","283.6","300.5"
"8721","209227_at","AU158251","AU158251","tumor suppressor candidate 3","TUSC3","7991","47.4","65.2","50.3","65","40.7"
"8722","209228_x_at","U42349","U42349","tumor suppressor candidate 3","TUSC3","7991","263.3","179.1","230.7","153.7","113.6"
"8723","209229_s_at","BC002799","BC002799","protein phosphatase 6, regulatory subunit 1","PPP6R1","22870","47.6","109.4","75.6","153.1","121.2"
"8724","209230_s_at","AF135266","AF135266","nuclear protein, transcriptional regulator, 1","NUPR1","26471","685.4","368.1","496.3","449.9","493.3"
"8725","209231_s_at","AI038068","AI038068","dynactin 5 (p25)","DCTN5","84516","110.7","94.4","104.4","90.2","83.8"
"8726","209232_s_at","BC004191","BC004191","dynactin 5 (p25)","DCTN5","84516","149.3","93.7","108.5","85.3","123.6"
"8727","209233_at","U72514","U72514","EMG1 N1-specific pseudouridine methyltransferase","EMG1","10436","210.6","164.1","131.9","135.3","188.2"
"8728","209234_at","BF939474","BF939474","kinesin family member 1B","KIF1B","23095","106.4","94.5","94.4","122.1","78.4"
"8729","209235_at","AL031600","AL031600","chloride channel, voltage-sensitive 7","CLCN7","1186","60.1","86.8","99.8","61.3","111.9"
"8730","209236_at","AL389886","AL389886","solute carrier family 23 (ascorbic acid transporter), member 2","SLC23A2","9962","48.9","74.9","147.8","87.5","44.5"
"8731","209237_s_at","AF164142","AF164142","solute carrier family 23 (ascorbic acid transporter), member 2","SLC23A2","9962","11.2","9.9","9.7","13.7","9.6"
"8732","209238_at","BE966922","BE966922","syntaxin 3","STX3","6809","112.7","126.3","155.5","130.4","131.8"
"8733","209239_at","M55643","M55643","nuclear factor of kappa light polypeptide gene enhancer in B-cells 1","NFKB1","4790","211.4","262.6","190.2","238.9","210"
"8734","209240_at","AF070560","AF070560","O-linked N-acetylglucosamine (GlcNAc) transferase","OGT","8473","525.6","612.5","877.6","740.4","505.2"
"8735","209241_x_at","AB041926","AB041926","misshapen-like kinase 1","MINK1","50488","102.6","111.4","99.6","101","137.7"
"8736","209242_at","AL042588","AL042588","paternally expressed 3","PEG3","5178","314.2","671.9","870.1","710.8","509.1"
"8737","209243_s_at","AF208967","AF208967","paternally expressed 3","PEG3","5178","85.1","140.6","93.2","66","49.1"
"8738","209244_s_at","BE885926","BE885926","kinesin family member 1C","KIF1C","10749","42.7","44.3","30.4","9.1","47.5"
"8739","209245_s_at","AB014606","AB014606","","","","4.3","16.6","24","4.8","5.5"
"8740","209246_at","AF261091","AF261091","ATP-binding cassette, sub-family F (GCN20), member 2","ABCF2","10061","21.3","42.4","15.2","15.7","21.5"
"8741","209247_s_at","BC001661","BC001661","ATP-binding cassette, sub-family F (GCN20), member 2","ABCF2","10061","115.4","154.2","129","137.9","164"
"8742","209248_at","AL136713","AL136713","growth hormone inducible transmembrane protein","GHITM","27069","286.6","371.4","474.3","392.2","403.7"
"8743","209249_s_at","AF131820","AF131820","growth hormone inducible transmembrane protein","GHITM","27069","591.3","576.9","633.6","428.5","422.5"
"8744","209250_at","BC000961","BC000961","delta(4)-desaturase, sphingolipid 1","DEGS1","8560","176.8","246.7","212.4","268.9","209.7"
"8745","209251_x_at","BC004949","BC004949","tubulin, alpha 1c","TUBA1C","84790","2818.4","4474.5","3375.3","3225.9","3876.2"
"8746","209252_at","U18937","U18937","histidyl-tRNA synthetase 2, mitochondrial","HARS2","23438","104.8","112.5","119.6","137.7","118.1"
