"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102"
"13122","213742_at","AW241752","AW241752","serine/arginine-rich splicing factor 11","SRSF11","9295","81.9","46.7","26.4","68.1","41.9"
"13123","213743_at","BE674119","BE674119","cyclin T2","CCNT2","905","79.5","70.6","49.6","106.8","85.1"
"13124","213744_at","AI817331","AI817331","attractin-like 1","ATRNL1","26033","54.2","41.8","29.2","90","63.2"
"13125","213745_at","AW151108","AW151108","attractin-like 1","ATRNL1","26033","33.5","40.8","22.8","52","99.6"
"13126","213746_s_at","AW051856","AW051856","filamin A, alpha","FLNA","2316","2238","3251.1","3939.7","3561.9","4234.5"
"13127","213747_at","AA047234","AA047234","","","","13.2","41.8","31.4","29.4","5.8"
"13128","213748_at","AW271713","AW271713","tripartite motif containing 66","TRIM66","9866","68.9","52.1","32.5","70.8","58.7"
"13129","213749_at","AV686235","AV686235","mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor)","MASP1","5648","6.2","56.5","42.7","17","30.6"
"13130","213750_at","AA928506","AA928506","ribosomal L1 domain containing 1","RSL1D1","26156","74.7","88.8","52.6","116.4","86.9"
"13131","213751_at","AW873594","AW873594","protein phosphatase 1, regulatory subunit 37","PPP1R37","284352","17.1","6.4","33.2","30.1","11.1"
"13132","213752_at","BF111846","BF111846","kazrin, periplakin interacting protein","KAZN","23254","29.4","58.1","37","10","24.7"
"13133","213753_x_at","BF541557","BF541557","eukaryotic translation initiation factor 5A","EIF5A","1984","181","232.3","63.8","228","114.9"
"13134","213754_s_at","AW613203","AW613203","poly(A) binding protein interacting protein 1","PAIP1","10605","112","119.9","77.3","114.5","113.8"
"13135","213755_s_at","BF431501","BF431501","","","","6.1","5.9","5.6","8.2","2.3"
"13136","213756_s_at","AI393937","AI393937","heat shock transcription factor 1","HSF1","3297","55.7","76.4","87","71.4","63.4"
"13137","213757_at","AA393940","AA393940","","","","120.5","216.8","237.8","105.4","113.5"
"13138","213758_at","AW337510","AW337510","cytochrome c oxidase subunit IV isoform 1","COX4I1","1327","35","38.9","5.7","7.9","9.6"
"13139","213759_at","N74140","N74140","ADP-ribosylation factor-like 4C","ARL4C","10123","8.2","6.2","3.7","11.8","1.8"
"13140","213760_s_at","H82458","H82458","zinc finger protein 330","ZNF330","27309","72.8","67.2","87.6","69.4","81"
"13141","213761_at","AW664850","AW664850","Mdm1 nuclear protein homolog (mouse)","MDM1","56890","74.1","25.9","47","113.5","93.9"
"13142","213762_x_at","AI452524","AI452524","uncharacterized LOC101928747 /// RNA binding motif protein, X-linked /// small nucleolar RNA, C/D box 61","LOC101928747 /// RBMX /// SNORD61","26787 /// 27316 /// 101928747","518.4","584.2","490.7","408.2","441.2"
"13143","213763_at","R37104","R37104","homeodomain interacting protein kinase 2","HIPK2","28996","99.4","9.6","66.2","104.7","74.5"
"13144","213764_s_at","AW665892","AW665892","microfibrillar associated protein 5","MFAP5","8076","398.1","408.3","1279.6","1183.8","1646.4"
"13145","213765_at","AW665892","AW665892","microfibrillar associated protein 5","MFAP5","8076","355.5","1316.9","3006.9","907.9","1217.4"
"13146","213766_x_at","N36926","N36926","guanine nucleotide binding protein (G protein), alpha 11 (Gq class)","GNA11","2767","211.4","170.3","235","225.6","215.4"
"13147","213767_at","U43586","U43586","kinase suppressor of ras 1","KSR1","8844","46.4","36.2","23.4","34.2","31.6"
"13148","213768_s_at","AW950513","AW950513","achaete-scute family bHLH transcription factor 1","ASCL1","429","15.4","30.5","70.6","16.7","14.7"
"13149","213769_at","AA971768","AA971768","kinase suppressor of ras 1","KSR1","8844","5.8","12.9","6.6","6.1","6.2"
"13150","213770_at","U43586","U43586","kinase suppressor of ras 1","KSR1","8844","12.7","11.9","25.5","9.6","19.1"
"13151","213771_at","AI401612","AI401612","interferon regulatory factor 2 binding protein 1","IRF2BP1","26145","93.9","143.9","48.2","88.6","113.8"
"13152","213772_s_at","BF196572","BF196572","golgi-associated, gamma adaptin ear containing, ARF binding protein 2","GGA2","23062","20.1","21.8","43.5","25","24.6"
"13153","213773_x_at","AW248552","AW248552","NOP2/Sun domain family, member 5","NSUN5","55695","217.2","337.3","289.6","220.8","220"
"13154","213774_s_at","AW614578","AW614578","protein phosphatase 1, regulatory (inhibitor) subunit 2","PPP1R2","5504","2.5","5.6","7.3","8.1","3.4"
"13155","213775_x_at","AI357871","AI357871","zinc finger protein 638 /// ZNF638 intronic transcript 1 (non-protein coding)","ZNF638 /// ZNF638-IT1","27332 /// 100507113","330.7","422.7","368.4","438.7","416.1"
"13156","213776_at","AA583336","AA583336","uncharacterized LOC157562","LOC157562","157562","18","26.7","26.9","14.7","43.5"
"13157","213777_s_at","AI762013","AI762013","","","","8","22.6","4.4","1.4","4.2"
"13158","213778_x_at","AI983201","AI983201","zinc finger protein 276","ZNF276","92822","75.5","79.5","68.9","51.6","52.1"
"13159","213779_at","AL031186","AL031186","EMI domain containing 1","EMID1","129080","30.3","72.8","66.9","43.7","21.6"
"13160","213780_at","N30878","N30878","trichohyalin","TCHH","7062","7.6","4.1","6.7","4.5","21"
"13161","213781_at","AC005757","AC005757","protein phosphatase 1, regulatory subunit 37","PPP1R37","284352","5","2.8","4.3","8.1","4.5"
"13162","213782_s_at","BF939176","BF939176","myozenin 2","MYOZ2","51778","14.6","15.4","31.5","17.7","6.9"
"13163","213783_at","AI760053","AI760053","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","MFNG","4242","14.7","10.9","5.8","8","26.8"
"13164","213784_at","AL037167","AL037167","intraflagellar transport 27 homolog (Chlamydomonas)","IFT27","11020","116.5","87.1","115.6","130.7","112.3"
"13165","213785_at","AW269792","AW269792","importin 9","IPO9","55705","56.2","26.5","22.4","70.7","37.7"
"13166","213786_at","AI935415","AI935415","Tax1 (human T-cell leukemia virus type I) binding protein 1","TAX1BP1","8887","46.9","38.5","36.8","62.7","56.4"
"13167","213787_s_at","AV702405","AV702405","emopamil binding protein (sterol isomerase)","EBP","10682","58.2","103.9","90.9","60","62.2"
"13168","213788_s_at","AI701156","AI701156","","","","105.8","88","112.3","117.3","107.6"
"13169","213789_at","N58493","N58493","emopamil binding protein (sterol isomerase)","EBP","10682","17.4","31.6","45.6","40.1","56.8"
"13170","213790_at","W46291","W46291","ADAM metallopeptidase domain 12","ADAM12","8038","28.5","30.6","40.4","4.7","4.2"
"13171","213791_at","NM_006211","NM_006211","proenkephalin","PENK","5179","60.3","30","59.5","70.9","39.1"
"13172","213792_s_at","AA485908","AA485908","insulin receptor","INSR","3643","241.5","245.4","231.8","127.1","185.3"
"13173","213793_s_at","BE550452","BE550452","homer homolog 1 (Drosophila)","HOMER1","9456","84.4","416","97.4","104.7","51.1"
"13174","213794_s_at","AI269117","AI269117","neuroguidin, EIF4E binding protein","NGDN","25983","187.4","132.3","165.7","164.1","148.9"
"13175","213795_s_at","AL121905","AL121905","protein tyrosine phosphatase, receptor type, A","PTPRA","5786","125.8","144.2","82.1","137.3","170.6"
"13176","213796_at","AI923984","AI923984","small proline-rich protein 1A","SPRR1A","6698","1.6","2.6","1.3","6.9","2.2"
"13177","213797_at","AI337069","AI337069","radical S-adenosyl methionine domain containing 2","RSAD2","91543","54.9","31.5","28.9","32.7","39"
"13178","213798_s_at","AA806142","AA806142","CAP, adenylate cyclase-associated protein 1 (yeast)","CAP1","10487","747.5","997.9","1348","923.7","974.1"
"13179","213799_s_at","BF740139","BF740139","protein tyrosine phosphatase, receptor type, A","PTPRA","5786","63.6","61.4","94.8","79.5","60.3"
"13180","213800_at","X04697","X04697","complement factor H","CFH","3075","132.1","69.6","125.5","149","207.2"
"13181","213801_x_at","AW304232","AW304232","ribosomal protein SA /// ribosomal protein SA pseudogene 19 /// ribosomal protein SA pseudogene 58 /// ribosomal protein SA pseudogene 9 /// small nucleolar RNA, H/ACA box 6 /// small nucleolar RNA, H/ACA box 62","RPSA /// RPSAP19 /// RPSAP58 /// RPSAP9 /// SNORA6 /// SNORA62","3921 /// 6044 /// 388524 /// 574040 /// 653162 /// 730029","2269.2","3261.3","2776.7","2653.5","2921.1"
"13182","213802_at","AI810767","AI810767","protease, serine, 12 (neurotrypsin, motopsin)","PRSS12","8492","17.4","31","0.9","4.1","3.3"
"13183","213803_at","BG545463","BG545463","karyopherin (importin) beta 1","KPNB1","3837","160.8","105.8","93.2","172.5","186"
"13184","213804_at","AI039084","AI039084","inositol polyphosphate-5-phosphatase, 75kDa","INPP5B","3633","47.7","45.8","80.7","58.9","76.7"
"13185","213805_at","AI692428","AI692428","abhydrolase domain containing 5","ABHD5","51099","30.3","18.9","7.9","24.8","24.4"
"13186","213806_at","BE222739","BE222739","purine-rich element binding protein A","PURA","5813","2.1","3.9","5.8","4.1","1.8"
"13187","213807_x_at","BE870509","BE870509","MET proto-oncogene, receptor tyrosine kinase","MET","4233","158.1","73.2","45.4","149.5","118"
"13188","213808_at","BE674466","BE674466","ADAM metallopeptidase domain 23","ADAM23","8745","14.5","2.1","13.1","29.6","14.7"
"13189","213809_x_at","BG393795","BG393795","transcription factor 3","TCF3","6929","11.6","11.5","11.8","7.9","5.5"
"13190","213810_s_at","AW007137","AW007137","","","","3.7","22.4","6","11.9","5.7"
"13191","213811_x_at","AW062341","AW062341","transcription factor 3","TCF3","6929","102","110.5","121.1","130.2","144.7"
"13192","213812_s_at","AK024748","AK024748","calcium/calmodulin-dependent protein kinase kinase 2, beta","CAMKK2","10645","304","203.1","115.6","176.4","234.1"
"13193","213813_x_at","AI345238","AI345238","","","","71.8","9.9","40.3","38.7","24.4"
"13194","213814_s_at","AA741303","AA741303","syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)","SNTB2","6645","31.5","12.9","22.6","44.2","23"
"13195","213815_x_at","AI913329","AI913329","cactin, spliceosome C complex subunit","CACTIN","58509","76.8","74.3","110.8","106.1","67.2"
"13196","213816_s_at","AA005141","AA005141","MET proto-oncogene, receptor tyrosine kinase","MET","4233","52","21.2","37.6","68.2","34.5"
"13197","213817_at","AL049435","AL049435","interleukin-1 receptor-associated kinase 3","IRAK3","11213","33.9","11.5","32.1","40.5","37.4"
"13198","213818_x_at","AI862325","AI862325","transmembrane protein 223","TMEM223","79064","13.1","38.7","33","11.5","4.5"
"13199","213819_s_at","H45696","H45696","flotillin 1","FLOT1","10211","67.6","8.7","35.7","16.5","68.1"
"13200","213820_s_at","T54159","T54159","StAR-related lipid transfer (START) domain containing 5","STARD5","80765","89.3","50.4","55.6","82.6","80.5"
"13201","213821_s_at","AI819115","AI819115","iduronate 2-sulfatase","IDS","3423","4.6","5.5","5.3","4.9","23.2"
"13202","213822_s_at","BE856776","BE856776","ubiquitin protein ligase E3B","UBE3B","89910","49.7","59.6","44.2","22.6","61.4"
"13203","213823_at","H94842","H94842","homeobox A11","HOXA11","3207","261.7","179.4","518.7","501.3","311.1"
"13204","213824_at","AI870776","AI870776","oligodendrocyte lineage transcription factor 2","OLIG2","10215","14.2","16.8","10.5","24.1","9.3"
"13205","213825_at","AA757419","AA757419","oligodendrocyte lineage transcription factor 2","OLIG2","10215","15.6","17.7","6.4","17.4","6.1"
"13206","213826_s_at","AA292281","AA292281","H3 histone, family 3A","H3F3A","3020","123","131.6","103.8","149.1","91.4"
"13207","213827_at","AL137579","AL137579","Rho GTPase activating protein 33","ARHGAP33","115703","75.4","66.3","70.1","75.6","58.1"
"13208","213828_x_at","AA477655","AA477655","H3 histone, family 3A /// H3 histone, family 3A, pseudogene 4 /// H3 histone, family 3B (H3.3B)","H3F3A /// H3F3AP4 /// H3F3B","3020 /// 3021 /// 440926","2693","4223.7","4099.4","2686.4","2667"
"13209","213829_x_at","AK000485","AK000485","regulator of telomere elongation helicase 1","RTEL1","51750","80.2","54.5","65.8","64.2","39.9"
"13210","213830_at","AW007751","AW007751","YME1-like 1 ATPase","YME1L1","10730","15.9","20.7","11.7","18.3","12"
"13211","213831_at","X00452","X00452","major histocompatibility complex, class II, DQ alpha 1 /// HLA class II histocompatibility antigen, DQ alpha 1 chain-like","HLA-DQA1 /// LOC100509457","3117 /// 100509457","115.9","46.6","5.7","114.8","2.2"
"13212","213832_at","AA530995","AA530995","potassium voltage-gated channel, Shal-related subfamily, member 3","KCND3","3752","188.8","121.9","152.2","134.8","217.7"
"13213","213833_x_at","AA931929","AA931929","NOP16 nucleolar protein","NOP16","51491","67.7","18.8","5.8","63.4","43.6"
"13214","213834_at","AB029033","AB029033","IQ motif and Sec7 domain 3","IQSEC3","440073","10.7","6.6","48.8","6.7","3.9"
"13215","213835_x_at","AL524262","AL524262","GTP binding protein 3 (mitochondrial)","GTPBP3","84705","151.6","99.9","90.7","81.4","139.3"
"13216","213836_s_at","AW052084","AW052084","WD repeat domain, phosphoinositide interacting 1","WIPI1","55062","52.2","63.8","52.6","69.3","69.1"
"13217","213837_at","Z98752","Z98752","l(3)mbt-like 1 (Drosophila)","L3MBTL1","26013","54.8","66","45.9","61.7","41.8"
"13218","213838_at","AA191426","AA191426","nucleolar protein 7, 27kDa","NOL7","51406","161.3","96.4","92.4","133.1","109.4"
"13219","213839_at","AW028110","AW028110","calmin (calponin-like, transmembrane)","CLMN","79789","44.9","70.2","38.2","58.2","58.7"
"13220","213840_s_at","R68573","R68573","mitochondrial ribosomal protein S12","MRPS12","6183","44.8","8.5","4","53.8","52.2"
"13221","213841_at","BE223030","BE223030","tenascin R","TNR","7143","5","3","12.2","8.7","4"
"13222","213842_x_at","AK021688","AK021688","NOP2/Sun domain family, member 5 pseudogene 1 /// NOP2/Sun domain family, member 5 pseudogene 2","NSUN5P1 /// NSUN5P2","155400 /// 260294","367.3","518.3","538.6","342.5","226.6"
"13223","213843_x_at","AW276522","AW276522","solute carrier family 6 (neurotransmitter transporter), member 8","SLC6A8","6535","45.2","79.7","155","74.9","48.9"
"13224","213844_at","NM_019102","NM_019102","homeobox A5","HOXA5","3202","109.2","165.7","56.9","132.6","164.6"
"13225","213845_at","AL355532","AL355532","glutamate receptor, ionotropic, kainate 2","GRIK2","2898","7.1","29.3","4.5","6.4","3.7"
"13226","213846_at","AA382702","AA382702","cytochrome c oxidase subunit VIIc","COX7C","1350","241","320","274.6","226.2","232"
"13227","213847_at","NM_006262","NM_006262","peripherin","PRPH","5630","99.7","8","9.4","52.2","61.1"
"13228","213848_at","AI655015","AI655015","dual specificity phosphatase 7","DUSP7","1849","99.3","60.8","78","129.6","158.8"
"13229","213849_s_at","AA974416","AA974416","protein phosphatase 2, regulatory subunit B, beta","PPP2R2B","5521","75.6","36.7","23.9","34.8","29.2"
"13230","213850_s_at","AI984932","AI984932","SR-related CTD-associated factor 11","SCAF11","9169","122.9","180.8","116.9","131.5","156"
"13231","213851_at","BG031677","BG031677","transmembrane protein 110","TMEM110","375346","42.4","73.1","59.9","29.6","46"
"13232","213852_at","BG289199","BG289199","RNA binding motif protein 8A","RBM8A","9939","250.2","182.6","152.6","247.6","234.2"
"13233","213853_at","AL050199","AL050199","DnaJ (Hsp40) homolog, subfamily C, member 24","DNAJC24","120526","200.3","99.3","135","70.7","52.6"
"13234","213854_at","BF511590","BF511590","synaptogyrin 1","SYNGR1","9145","32.6","8.8","31.8","54.7","20"
"13235","213855_s_at","AI500366","AI500366","lipase, hormone-sensitive","LIPE","3991","29.1","7.6","44.6","40.9","33.9"
"13236","213856_at","BG230614","BG230614","CD47 molecule","CD47","961","5.6","12.6","0.6","9.3","17.4"
"13237","213857_s_at","BG230614","BG230614","CD47 molecule","CD47","961","185.4","158.6","205.4","217","244.5"
"13238","213858_at","BE350026","BE350026","zinc finger protein 250","ZNF250","58500","42.7","53.2","48.6","52.4","57.6"
"13239","213859_x_at","AI652586","AI652586","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5","SMARCA5","8467","38.4","23.6","36.1","30.4","45.3"
"13240","213860_x_at","AW268585","AW268585","casein kinase 1, alpha 1","CSNK1A1","1452","585","589.3","555.2","677.9","772.4"
"13241","213861_s_at","N67741","N67741","methyltransferase like 21B","METTL21B","25895","146.3","116.6","109.2","114.8","111.2"
"13242","213862_at","AI979087","AI979087","","","","9.3","2.2","23.3","17","2.1"
"13243","213863_s_at","AW611641","AW611641","ornithine decarboxylase antizyme 3","OAZ3","51686","2.9","3.6","4","1.5","2"
"13244","213864_s_at","AI985751","AI985751","nucleosome assembly protein 1-like 1","NAP1L1","4673","1333.9","1167.7","1449.5","1191.4","1158.9"
"13245","213865_at","AI378788","AI378788","discoidin, CUB and LCCL domain containing 2","DCBLD2","131566","6.4","2.1","13.4","6.6","5.5"
"13246","213866_at","AL134453","AL134453","sterile alpha motif domain containing 14","SAMD14","201191","34.2","47.8","18.2","41.2","20.2"
"13247","213867_x_at","AA809056","AA809056","actin, beta","ACTB","60","13389.9","15948.8","13596.4","9628.5","10621.3"
"13248","213868_s_at","AW243128","AW243128","dehydrogenase/reductase (SDR family) member 7","DHRS7","51635","9.9","6.1","19.3","24.3","14.7"
